simulation_id,max_drawdown_pct,max_drawdown_usdt,max_losing_streak,final_equity_usdt,final_net_pnl_usdt
1824,23.44030224,477.17,10,7239.12,6239.12
1825,17.902249,508.73,15,7239.12,6239.12
1826,15.78332133,427.43,9,7239.12,6239.12
1827,17.24218356,437.22,9,7239.12,6239.12
1828,15.52030848,420.3,9,7239.12,6239.12
1829,53.72104323,652.34,10,7239.12,6239.12
1830,19.42183865,785.55,9,7239.12,6239.12
1831,32.93394248,573.1,11,7239.12,6239.12
1832,27.23391327,851.55,10,7239.12,6239.12
1833,20.175,503.88,12,7239.12,6239.12
1834,23.27631306,336.81,9,7239.12,6239.12
1835,20.18280304,348.37,15,7239.12,6239.12
1836,13.4420316,513.72,13,7239.12,6239.12
1837,16.6485073,313.16,7,7239.12,6239.12
1838,40.679,492.81,11,7239.12,6239.12
1839,12.20801077,359.43,10,7239.12,6239.12
1840,17.82577563,342.97,9,7239.12,6239.12
1841,26.9389352,447.55,11,7239.12,6239.12
1842,41.28813673,491.11,9,7239.12,6239.12
1843,10.2040441,355.92,10,7239.12,6239.12
1844,45.12738468,485.16,11,7239.12,6239.12
1845,18.45695583,853.23,9,7239.12,6239.12
1846,23.033,427.93,12,7239.12,6239.12
1847,23.57782409,371.92,9,7239.12,6239.12
1848,25.09842953,456.43,14,7239.12,6239.12
1849,15.805,300.3,13,7239.12,6239.12
1850,17.54799635,343.35,11,7239.12,6239.12
1851,19.42514732,331.63,12,7239.12,6239.12
1852,16.04016872,460.07,10,7239.12,6239.12
1853,10.58826693,521.04,11,7239.12,6239.12
1854,8.615330279,453.71,8,7239.12,6239.12
1855,25.39325746,590.83,13,7239.12,6239.12
1856,14.79858427,447.99,10,7239.12,6239.12
1857,27.87,278.7,7,7239.12,6239.12
1858,15.09761527,425.25,8,7239.12,6239.12
1859,22.429,347.03,11,7239.12,6239.12
1860,35.58459954,509.47,17,7239.12,6239.12
1861,15.89370853,378.9,9,7239.12,6239.12
1862,17.17910093,390.37,8,7239.12,6239.12
1863,20.10897624,363.58,10,7239.12,6239.12
1864,21.649,324.62,9,7239.12,6239.12
1865,23.67590987,642.69,6,7239.12,6239.12
1866,20.50209725,494.65,7,7239.12,6239.12
1867,26.22301089,335.66,8,7239.12,6239.12
1868,25.04075284,333.6,7,7239.12,6239.12
1869,18.80435444,372.79,12,7239.12,6239.12
1870,16.02881303,488.32,19,7239.12,6239.12
1871,12.775,551.78,11,7239.12,6239.12
1872,24.64647787,311.42,10,7239.12,6239.12
1873,20.032,404.62,9,7239.12,6239.12
1874,16.00559496,544.68,10,7239.12,6239.12
1875,10.32082177,466.84,10,7239.12,6239.12
1876,16.71599834,426.95,9,7239.12,6239.12
1877,13.92026137,299.69,8,7239.12,6239.12
1878,12.58055512,617.47,10,7239.12,6239.12
1879,10.13991703,345.88,9,7239.12,6239.12
1880,28.40042189,670.48,12,7239.12,6239.12
1881,14.81325098,575.36,10,7239.12,6239.12
1882,28.29260499,761.47,9,7239.12,6239.12
1883,10.97265325,396.44,11,7239.12,6239.12
1884,9.734988347,326.9,14,7239.12,6239.12
1885,13.50103064,365.77,10,7239.12,6239.12
1886,5.90451257,297.62,9,7239.12,6239.12
1887,10.7439434,380.97,10,7239.12,6239.12
1888,28.02654959,625.59,10,7239.12,6239.12
1889,16.293,369.5,8,7239.12,6239.12
1890,17.676,601.84,10,7239.12,6239.12
1891,16.15839023,446.17,11,7239.12,6239.12
1892,25.35868755,340.06,9,7239.12,6239.12
1893,18.86368824,382.43,9,7239.12,6239.12
1894,13.31274463,669.02,16,7239.12,6239.12
1895,15.4016327,432.31,11,7239.12,6239.12
1896,24.43684579,739.91,6,7239.12,6239.12
1897,29.55352089,443.82,11,7239.12,6239.12
1898,24.45052366,637.53,9,7239.12,6239.12
1899,19.8792667,313.13,10,7239.12,6239.12
1900,12.74498603,427.67,12,7239.12,6239.12
1901,16.23176276,540.26,10,7239.12,6239.12
1902,15.51966951,471.15,15,7239.12,6239.12
1903,11.00571433,362.02,8,7239.12,6239.12
1904,34.0407279,468.22,8,7239.12,6239.12
1905,44.35873417,544.57,9,7239.12,6239.12
1906,14.305,312.51,11,7239.12,6239.12
1907,16.7707736,390.94,8,7239.12,6239.12
1908,36.53680361,454.65,8,7239.12,6239.12
1909,10.08954574,296.04,7,7239.12,6239.12
1910,9.659494842,406.26,9,7239.12,6239.12
1911,9.187046446,492.67,9,7239.12,6239.12
1912,17.47270435,400.56,10,7239.12,6239.12
1913,32.64704775,579.87,10,7239.12,6239.12
1914,19.84652637,650.08,9,7239.12,6239.12
1915,10.50433539,418.45,7,7239.12,6239.12
1916,19.16795417,298.82,10,7239.12,6239.12
1917,14.19997356,293.81,9,7239.12,6239.12
1918,24.902,335.15,11,7239.12,6239.12
1919,43.3,546.9,10,7239.12,6239.12
1920,48.50679719,489.55,14,7239.12,6239.12
1921,12.26364509,419.82,9,7239.12,6239.12
1922,45.11163239,646.17,9,7239.12,6239.12
1923,11.63746133,419.64,8,7239.12,6239.12
1924,7.704183645,293.37,12,7239.12,6239.12
1925,8.866879079,404.7,9,7239.12,6239.12
1926,18.80575144,511.5,7,7239.12,6239.12
1927,42.322,423.22,10,7239.12,6239.12
1928,14.48613868,365.2,8,7239.12,6239.12
1929,9.090312575,430,8,7239.12,6239.12
1930,41.8049437,500.1,10,7239.12,6239.12
1931,39.55466191,556.72,9,7239.12,6239.12
1932,14.2818271,398.9,9,7239.12,6239.12
1933,8.343854574,411.06,14,7239.12,6239.12
1934,19.48437157,385.2,9,7239.12,6239.12
1935,13.20491257,396.76,12,7239.12,6239.12
1936,21.16284421,614.02,10,7239.12,6239.12
1937,9.722160986,529.22,9,7239.12,6239.12
1938,14.5672902,318,10,7239.12,6239.12
1939,13.93392661,348.16,8,7239.12,6239.12
1940,15.92255214,651.64,9,7239.12,6239.12
1941,39.91166504,446.4,8,7239.12,6239.12
1942,10.84517284,498.16,9,7239.12,6239.12
1943,23.85722013,392.53,10,7239.12,6239.12
1944,25.42827929,445.15,10,7239.12,6239.12
1945,11.57740961,455.93,9,7239.12,6239.12
1946,27.392,333.48,9,7239.12,6239.12
1947,17.81218134,435.75,8,7239.12,6239.12
1948,15.88423678,323.95,10,7239.12,6239.12
1949,34.9773674,445.86,16,7239.12,6239.12
1950,11.06821996,531.44,8,7239.12,6239.12
1951,39.67423612,500.55,9,7239.12,6239.12
1952,50.42,504.2,9,7239.12,6239.12
1953,9.803384922,515.67,6,7239.12,6239.12
1954,22.58599993,329.27,8,7239.12,6239.12
1955,11.22693271,276.28,11,7239.12,6239.12
1956,29.13908552,455.04,8,7239.12,6239.12
1957,37.26826986,485.41,11,7239.12,6239.12
1958,32.62403098,392.64,9,7239.12,6239.12
1959,13.18753296,456.67,7,7239.12,6239.12
1960,17.74277931,491.6,8,7239.12,6239.12
1961,36.379664,744.91,9,7239.12,6239.12
1962,17.61630946,335.26,9,7239.12,6239.12
1963,17.70907811,510.76,11,7239.12,6239.12
1964,13.50673296,330.35,8,7239.12,6239.12
1965,28.25386312,349.78,10,7239.12,6239.12
1966,17.12119892,509.72,8,7239.12,6239.12
1967,31.60820506,381.53,10,7239.12,6239.12
1968,22.32180124,292.01,6,7239.12,6239.12
1969,23.8014737,388.59,11,7239.12,6239.12
1970,36.86438662,549.8,9,7239.12,6239.12
1971,34.92886544,366.39,16,7239.12,6239.12
1972,16.54392385,436.24,10,7239.12,6239.12
1973,13.62055041,482.35,11,7239.12,6239.12
1974,14.45664338,301.21,8,7239.12,6239.12
1975,15.26673603,535.58,14,7239.12,6239.12
1976,46.61555833,470.64,9,7239.12,6239.12
1977,32.55568926,587.08,15,7239.12,6239.12
1978,12.46988193,417.13,8,7239.12,6239.12
1979,11.57705664,465.54,9,7239.12,6239.12
1980,25.01459759,574.06,11,7239.12,6239.12
1981,13.268,377.54,7,7239.12,6239.12
1982,36.77091899,488.16,8,7239.12,6239.12
1983,47.822,478.22,13,7239.12,6239.12
1984,9.810163568,352.54,11,7239.12,6239.12
1985,16.39513959,375.37,8,7239.12,6239.12
1986,17.44008377,473.68,13,7239.12,6239.12
1987,8.313452147,507.94,9,7239.12,6239.12
1988,26.623,476.6,10,7239.12,6239.12
1989,10.11953814,520.54,14,7239.12,6239.12
1990,19.97077111,375.79,10,7239.12,6239.12
1991,19.25531269,539.22,10,7239.12,6239.12
1992,20.83510434,308.82,8,7239.12,6239.12
1993,23.0464434,423.43,9,7239.12,6239.12
1994,31.24049611,696.46,9,7239.12,6239.12
1995,20.40399063,472.03,9,7239.12,6239.12
1996,15.52198945,391.73,9,7239.12,6239.12
1997,16.79420904,462.62,15,7239.12,6239.12
1998,15.29346245,448.79,9,7239.12,6239.12
1999,18.67526544,536.25,16,7239.12,6239.12
2000,16.49256522,255.77,8,7239.12,6239.12
2001,20.03362609,486.49,10,7239.12,6239.12
2002,21.09618197,490.31,10,7239.12,6239.12
2003,13.44740605,306.98,9,7239.12,6239.12
2004,43.49717195,516.02,7,7239.12,6239.12
2005,27.64499323,553.45,12,7239.12,6239.12
2006,60.651235,609.46,13,7239.12,6239.12
2007,14.50234635,448.61,7,7239.12,6239.12
2008,28.88665998,326.11,13,7239.12,6239.12
2009,19.165,371.68,10,7239.12,6239.12
2010,11.77726218,432.81,11,7239.12,6239.12
2011,15.02187671,390.71,14,7239.12,6239.12
2012,11.26002864,530.26,11,7239.12,6239.12
2013,12.04902744,643.62,12,7239.12,6239.12
2014,25.37958578,602.42,10,7239.12,6239.12
2015,25.53167584,427.53,7,7239.12,6239.12
2016,10.93895413,325.56,8,7239.12,6239.12
2017,11.78411687,411.5,8,7239.12,6239.12
2018,19.86128204,538.71,14,7239.12,6239.12
2019,28.25713051,447.57,9,7239.12,6239.12
2020,22.27470371,400.1,11,7239.12,6239.12
2021,19.37231332,356.65,13,7239.12,6239.12
2022,23.01249054,387.32,12,7239.12,6239.12
2023,23.90080762,379.53,13,7239.12,6239.12
2024,58.221,582.21,12,7239.12,6239.12
2025,10.86399623,397.06,9,7239.12,6239.12
2026,26.69287797,456.91,10,7239.12,6239.12
2027,28.11971482,424.19,8,7239.12,6239.12
2028,14.68083061,571.06,13,7239.12,6239.12
2029,30.35611165,457.33,13,7239.12,6239.12
2030,32.59993958,426.42,9,7239.12,6239.12
2031,14.22063761,318.12,9,7239.12,6239.12
2032,14.40939917,483.84,7,7239.12,6239.12
2033,16.90262905,481.87,9,7239.12,6239.12
2034,34.98521894,655.63,16,7239.12,6239.12
2035,15.82175229,407.92,8,7239.12,6239.12
2036,20.08157245,397.5,9,7239.12,6239.12
2037,15.99522469,401.38,12,7239.12,6239.12
2038,18.21758523,446.83,9,7239.12,6239.12
2039,18.22289807,346.87,9,7239.12,6239.12
2040,17.70720894,367.46,10,7239.12,6239.12
2041,23.48624656,380.08,10,7239.12,6239.12
2042,53.26895748,603.5,13,7239.12,6239.12
2043,12.40407458,490.76,8,7239.12,6239.12
2044,27.15912418,528.78,10,7239.12,6239.12
2045,42.774976,458.86,8,7239.12,6239.12
2046,17.08296699,355.47,16,7239.12,6239.12
2047,11.03881524,347.1,11,7239.12,6239.12
2048,14.68388657,415.26,10,7239.12,6239.12
2049,12.72100313,502.73,9,7239.12,6239.12
2050,16.35317407,434.53,11,7239.12,6239.12
2051,28.16551954,507.43,9,7239.12,6239.12
2052,17.81644611,486.23,12,7239.12,6239.12
2053,9.349422702,509.58,11,7239.12,6239.12
2054,28.78897644,385.47,8,7239.12,6239.12
2055,40.03010591,446.76,10,7239.12,6239.12
2056,12.65326541,371.82,11,7239.12,6239.12
2057,12.10531395,476.7,12,7239.12,6239.12
2058,24.11384928,438.86,6,7239.12,6239.12
2059,28.8303467,352.5,10,7239.12,6239.12
2060,31.91454772,530.04,8,7239.12,6239.12
2061,11.97542549,301.81,12,7239.12,6239.12
2062,11.14683271,438.6,11,7239.12,6239.12
2063,40.70860331,501.99,8,7239.12,6239.12
2064,19.435,417.49,13,7239.12,6239.12
2065,12.44701136,406.67,9,7239.12,6239.12
2066,12.51996074,407.07,10,7239.12,6239.12
2067,17.80652157,296.18,10,7239.12,6239.12
2068,36.51350901,467.24,9,7239.12,6239.12
2069,15.44736501,342.01,12,7239.12,6239.12
2070,24.73692311,403.47,12,7239.12,6239.12
2071,13.71672583,508.49,10,7239.12,6239.12
2072,17.00542471,693.42,9,7239.12,6239.12
2073,7.007713038,273.27,9,7239.12,6239.12
2074,10.3619141,392.93,9,7239.12,6239.12
2075,20.51864321,584.73,8,7239.12,6239.12
2076,11.05686897,607.34,9,7239.12,6239.12
2077,22.89997788,460.4,8,7239.12,6239.12
2078,21.43333623,575.25,11,7239.12,6239.12
2079,9.166069328,304.27,8,7239.12,6239.12
2080,21.27962206,485.92,9,7239.12,6239.12
2081,33.66025641,374.21,9,7239.12,6239.12
2082,18.7713921,415.19,9,7239.12,6239.12
2083,25.74336569,566.82,8,7239.12,6239.12
2084,14.83676691,414.57,8,7239.12,6239.12
2085,23.08822295,383,8,7239.12,6239.12
2086,13.27380219,405.23,7,7239.12,6239.12
2087,15.96147454,369.73,8,7239.12,6239.12
2088,24.03197667,485.66,12,7239.12,6239.12
2089,14.20030532,445.42,8,7239.12,6239.12
2090,14.95653736,816.09,9,7239.12,6239.12
2091,15.22476264,475,11,7239.12,6239.12
2092,11.93759669,443.91,8,7239.12,6239.12
2093,17.03293729,426.55,10,7239.12,6239.12
2094,14.08620303,437.58,9,7239.12,6239.12
2095,8.906200149,669.96,12,7239.12,6239.12
2096,14.94715294,398.3,10,7239.12,6239.12
2097,11.81668617,384.2,8,7239.12,6239.12
2098,17.294,568.88,9,7239.12,6239.12
2099,21.11284322,530.72,12,7239.12,6239.12
2100,11.5283526,423.94,11,7239.12,6239.12
2101,14.18779202,356.39,12,7239.12,6239.12
2102,32.722,511.11,13,7239.12,6239.12
2103,9.089044805,394.46,11,7239.12,6239.12
2104,12.11180386,440.77,8,7239.12,6239.12
2105,7.759426873,423.69,9,7239.12,6239.12
2106,17.5053921,327.06,9,7239.12,6239.12
2107,13.16743938,386.81,10,7239.12,6239.12
2108,22.98115813,465.92,9,7239.12,6239.12
2109,26.71596233,818.35,11,7239.12,6239.12
2110,24.64185345,279.5,9,7239.12,6239.12
2111,38.76498244,508.74,8,7239.12,6239.12
2112,13.145,388.09,13,7239.12,6239.12
2113,35.75296719,546.81,12,7239.12,6239.12
2114,10.83180987,339.96,13,7239.12,6239.12
2115,10.52308976,391.5,8,7239.12,6239.12
2116,20.1906054,460.82,9,7239.12,6239.12
2117,16.22671356,597.01,16,7239.12,6239.12
2118,28.189,442.19,10,7239.12,6239.12
2119,9.659113121,258.13,8,7239.12,6239.12
2120,21.17325682,306.06,11,7239.12,6239.12
2121,18.25218726,554.98,8,7239.12,6239.12
2122,27.99184651,313.74,11,7239.12,6239.12
2123,14.2278865,567.48,8,7239.12,6239.12
2124,14.144,284.69,12,7239.12,6239.12
2125,34.07660932,628.25,10,7239.12,6239.12
2126,16.99967441,389.22,10,7239.12,6239.12
2127,38.81638147,504.71,10,7239.12,6239.12
2128,38.32502625,635.13,15,7239.12,6239.12
2129,13.57392803,363.86,8,7239.12,6239.12
2130,17.4675228,551.42,11,7239.12,6239.12
2131,16.06147767,447.71,12,7239.12,6239.12
2132,11.29555542,779.53,10,7239.12,6239.12
2133,18.58078603,416.99,11,7239.12,6239.12
2134,10.08613014,508.51,9,7239.12,6239.12
2135,18.707,295.56,8,7239.12,6239.12
2136,21.41132837,412.68,12,7239.12,6239.12
2137,24.8057562,392.41,8,7239.12,6239.12
2138,18.38976081,314.6,12,7239.12,6239.12
2139,29.17845124,360.06,7,7239.12,6239.12
2140,23.74863774,806.29,9,7239.12,6239.12
2141,12.37525881,310.74,9,7239.12,6239.12
2142,14.37513618,437.77,10,7239.12,6239.12
2143,9.573521891,493.99,9,7239.12,6239.12
2144,39.57992483,626.57,9,7239.12,6239.12
2145,15.26287738,425.57,10,7239.12,6239.12
2146,30.27492502,447.2,8,7239.12,6239.12
2147,40.17808021,555.02,9,7239.12,6239.12
2148,7.387855144,560.34,10,7239.12,6239.12
2149,23.62158709,440.82,14,7239.12,6239.12
2150,24.95760911,557.84,11,7239.12,6239.12
2151,23.29191978,509.18,7,7239.12,6239.12
2152,17.996,361.1,12,7239.12,6239.12
2153,23.79768481,392.45,8,7239.12,6239.12
2154,18.34100238,470.45,10,7239.12,6239.12
2155,16.84611336,524.49,8,7239.12,6239.12
2156,9.034551165,393.66,10,7239.12,6239.12
2157,16.58428886,371.76,10,7239.12,6239.12
2158,15.40248314,420.71,11,7239.12,6239.12
2159,16.87754007,378.58,9,7239.12,6239.12
2160,25.66384217,398.58,11,7239.12,6239.12
2161,12.78308278,411.49,8,7239.12,6239.12
2162,30.56491382,563.4,9,7239.12,6239.12
2163,22.80996516,369.97,9,7239.12,6239.12
2164,15.70158075,579.4,9,7239.12,6239.12
2165,12.9303996,468.78,8,7239.12,6239.12
2166,23.00901696,620.33,9,7239.12,6239.12
2167,24.04591573,450.33,9,7239.12,6239.12
2168,10.95902047,361.24,10,7239.12,6239.12
2169,18.7846016,518.97,9,7239.12,6239.12
2170,25.02748039,541.89,9,7239.12,6239.12
2171,11.81688412,563.51,10,7239.12,6239.12
2172,11.74691784,635.91,7,7239.12,6239.12
2173,10.59006516,291.87,9,7239.12,6239.12
2174,19.63237375,417.76,8,7239.12,6239.12
2175,57.68825121,579.79,9,7239.12,6239.12
2176,16.05865614,514.77,10,7239.12,6239.12
2177,13.05373003,444.66,10,7239.12,6239.12
2178,13.47756273,387.37,10,7239.12,6239.12
2179,13.21592156,287.61,11,7239.12,6239.12
2180,16.28850353,451.33,10,7239.12,6239.12
2181,13.39196196,467.52,10,7239.12,6239.12
2182,10.37459159,422,8,7239.12,6239.12
2183,21.007,570.09,9,7239.12,6239.12
2184,10.93693683,370.2,9,7239.12,6239.12
2185,13.83345411,439.06,8,7239.12,6239.12
2186,21.59857066,432.19,13,7239.12,6239.12
2187,39.34498892,639.12,7,7239.12,6239.12
2188,10.20428951,450.32,12,7239.12,6239.12
2189,17.91737528,323.25,11,7239.12,6239.12
2190,9.864140232,736,18,7239.12,6239.12
2191,34.68793791,433.58,13,7239.12,6239.12
2192,11.47333403,605.27,10,7239.12,6239.12
2193,10.29237512,363.09,11,7239.12,6239.12
2194,12.28023106,295.74,13,7239.12,6239.12
2195,20.96079742,325.45,8,7239.12,6239.12
2196,13.88043193,506.98,8,7239.12,6239.12
2197,55.628,556.28,12,7239.12,6239.12
2198,10.19730732,384.42,11,7239.12,6239.12
2199,18.23583744,367.05,12,7239.12,6239.12
2200,11.154,348.02,12,7239.12,6239.12
2201,11.731,352.87,7,7239.12,6239.12
2202,14.28172759,288.72,10,7239.12,6239.12
2203,12.141,333.15,15,7239.12,6239.12
2204,16.94372012,436.66,13,7239.12,6239.12
2205,24.36743714,338.51,8,7239.12,6239.12
2206,29.74671136,318.62,10,7239.12,6239.12
2207,19.68834745,421.8,13,7239.12,6239.12
2208,23.48563446,489.46,10,7239.12,6239.12
2209,12.53530065,495.81,8,7239.12,6239.12
2210,18.555,396.92,8,7239.12,6239.12
2211,11.41362244,368.05,10,7239.12,6239.12
2212,15.53049344,329.89,9,7239.12,6239.12
2213,36.0651642,724.55,9,7239.12,6239.12
2214,20.84629236,509.4,18,7239.12,6239.12
2215,22.94461213,605.22,9,7239.12,6239.12
2216,9.117672001,511.81,14,7239.12,6239.12
2217,30.89681491,399.95,9,7239.12,6239.12
2218,18.05600395,296.42,11,7239.12,6239.12
2219,22.69160679,250.47,10,7239.12,6239.12
2220,18.109,499.3,13,7239.12,6239.12
2221,11.14767956,440.26,12,7239.12,6239.12
2222,16.73439816,757.86,14,7239.12,6239.12
2223,17.6169316,486.18,12,7239.12,6239.12
2224,22.06772569,432.95,9,7239.12,6239.12
2225,8.08120353,255.96,7,7239.12,6239.12
2226,33.16425272,637.47,8,7239.12,6239.12
2227,15.31525494,353.84,13,7239.12,6239.12
2228,18.878348,320.93,8,7239.12,6239.12
2229,15.35512809,445.03,8,7239.12,6239.12
2230,16.38927739,678.83,9,7239.12,6239.12
2231,10.24273481,568.27,10,7239.12,6239.12
2232,17.02451028,423.42,9,7239.12,6239.12
2233,27.00762084,534.09,11,7239.12,6239.12
2234,24.01782979,702.73,13,7239.12,6239.12
2235,20.3133837,545.17,10,7239.12,6239.12
2236,9.768400255,413.37,13,7239.12,6239.12
2237,16.549,547.78,8,7239.12,6239.12
2238,25.85757902,403.13,8,7239.12,6239.12
2239,18.92,340.49,9,7239.12,6239.12
2240,17.46,537.93,9,7239.12,6239.12
2241,8.431656053,290.63,8,7239.12,6239.12
2242,12.62663257,450.29,10,7239.12,6239.12
2243,18.49023558,603.88,10,7239.12,6239.12
2244,17.15653367,311.05,11,7239.12,6239.12
2245,16.25700607,360.18,8,7239.12,6239.12
2246,25.71380361,426.91,9,7239.12,6239.12
2247,16.22638872,438.29,11,7239.12,6239.12
2248,22.38677191,418.82,9,7239.12,6239.12
2249,27.39089809,595.07,8,7239.12,6239.12
2250,27.41938865,784.88,9,7239.12,6239.12
2251,30.04303051,455.16,12,7239.12,6239.12
2252,24.50721852,400.84,11,7239.12,6239.12
2253,35.44235177,457.66,10,7239.12,6239.12
2254,15.86316207,480.92,10,7239.12,6239.12
2255,15.05345786,716.58,13,7239.12,6239.12
2256,28.11872821,346.06,8,7239.12,6239.12
2257,16.7659833,398.67,9,7239.12,6239.12
2258,13.09402135,589.32,10,7239.12,6239.12
2259,19.47586427,394.93,10,7239.12,6239.12
2260,17.31765125,505.62,8,7239.12,6239.12
2261,16.65856929,401.47,9,7239.12,6239.12
2262,14.39516806,350.92,8,7239.12,6239.12
2263,16.006,331.13,7,7239.12,6239.12
2264,14.575358,362.09,10,7239.12,6239.12
2265,18.10642101,366.64,8,7239.12,6239.12
2266,9.817668453,492.36,12,7239.12,6239.12
2267,32.667,460.36,7,7239.12,6239.12
2268,37.53837408,396.18,12,7239.12,6239.12
2269,15.82807787,397.82,12,7239.12,6239.12
2270,11.47001637,448.34,12,7239.12,6239.12
2271,11.15566262,646.03,9,7239.12,6239.12
2272,15.51878433,353.76,7,7239.12,6239.12
2273,11.77378531,289.71,10,7239.12,6239.12
2274,15.85677546,512.34,11,7239.12,6239.12
2275,13.00497394,806.35,10,7239.12,6239.12
2276,18.8062433,396.65,7,7239.12,6239.12
2277,12.24446352,439.83,10,7239.12,6239.12
2278,25.62280914,328.2,8,7239.12,6239.12
2279,30.602,441.79,10,7239.12,6239.12
2280,16.5010289,423.39,8,7239.12,6239.12
2281,14.7918165,303.44,7,7239.12,6239.12
2282,14.75504183,388,9,7239.12,6239.12
2283,10.30172731,481.7,11,7239.12,6239.12
2284,31.11216522,426.33,10,7239.12,6239.12
2285,15.06324481,448.6,11,7239.12,6239.12
2286,12.47227654,391.3,10,7239.12,6239.12
2287,14.75172968,352.23,10,7239.12,6239.12
2288,34.44474364,434.92,7,7239.12,6239.12
2289,19.62982011,422.75,13,7239.12,6239.12
2290,18.18877323,425.74,10,7239.12,6239.12
2291,25.33726159,343.14,14,7239.12,6239.12
2292,28.46385176,391.82,10,7239.12,6239.12
2293,17.44542047,304.85,9,7239.12,6239.12
2294,10.7982815,426.22,15,7239.12,6239.12
2295,21.15160336,427.97,9,7239.12,6239.12
2296,17.18240446,463.59,10,7239.12,6239.12
2297,23.41709123,324.5,9,7239.12,6239.12
2298,11.16238823,378.31,9,7239.12,6239.12
2299,12.98175852,336.26,9,7239.12,6239.12
2300,18.59770829,447.33,10,7239.12,6239.12
2301,13.21751017,295.87,7,7239.12,6239.12
2302,24.75872708,1057.2,10,7239.12,6239.12
2303,19.54857276,814.2,10,7239.12,6239.12
2304,15.43075654,605.17,9,7239.12,6239.12
2305,16.83222266,517.57,15,7239.12,6239.12
2306,10.41822828,343.3,7,7239.12,6239.12
2307,18.49263236,300.57,14,7239.12,6239.12
2308,19.95152807,363.04,8,7239.12,6239.12
2309,15.346,458.51,9,7239.12,6239.12
2310,13.218,559.92,8,7239.12,6239.12
2311,21.08377301,519.89,11,7239.12,6239.12
2312,14.73437392,373.36,10,7239.12,6239.12
